CMDLINE c:\users\avinash\appdata\local\programs\python\python36\python.exe 'minor_bkgrd sub code.py'
MEM 1.597656 1624677852.6153
MEM 14.996094 1624677852.7231
MEM 24.269531 1624677852.8334
MEM 30.578125 1624677852.9441
MEM 37.867188 1624677853.0538
MEM 43.234375 1624677853.1640
MEM 46.515625 1624677853.2724
MEM 50.589844 1624677853.3810
MEM 55.242188 1624677853.4897
MEM 60.144531 1624677853.5979
MEM 233.640625 1624677853.7091
MEM 245.171875 1624677853.8194
MEM 246.347656 1624677853.9304
MEM 249.855469 1624677854.0401
MEM 250.539062 1624677854.1518
MEM 253.480469 1624677854.2635
MEM 250.687500 1624677854.3753
MEM 251.070312 1624677854.4860
MEM 252.609375 1624677854.5977
MEM 252.226562 1624677854.7093
MEM 252.226562 1624677854.8190
MEM 251.468750 1624677854.9308
MEM 251.757812 1624677855.0405
MEM 252.085938 1624677855.1512
MEM 251.632812 1624677855.2629
MEM 251.640625 1624677855.3736
MEM 251.761719 1624677855.4855
MEM 252.007812 1624677855.5959
MEM 252.160156 1624677855.7067
MEM 252.238281 1624677855.8171
MEM 252.468750 1624677855.9287
MEM 251.855469 1624677856.0404
MEM 252.496094 1624677856.1501
MEM 251.609375 1624677856.2608
MEM 251.644531 1624677856.3726
MEM 251.847656 1624677856.4843
MEM 252.054688 1624677856.5949
MEM 252.312500 1624677856.7057
MEM 251.609375 1624677856.8173
MEM 251.636719 1624677856.9291
MEM 251.921875 1624677857.0408
MEM 252.140625 1624677857.1515
MEM 252.347656 1624677857.2622
MEM 252.500000 1624677857.3719
MEM 251.621094 1624677857.4836
MEM 251.851562 1624677857.5939
MEM 252.453125 1624677857.7036
MEM 253.144531 1624677857.8153
MEM 253.441406 1624677857.9270
MEM 252.617188 1624677858.0377
MEM 255.757812 1624677858.1494
MEM 253.976562 1624677858.2593
MEM 254.343750 1624677858.3701
MEM 253.660156 1624677858.4811
MEM 253.984375 1624677858.5925
MEM 254.347656 1624677858.7032
MEM 253.660156 1624677858.8138
MEM 253.988281 1624677858.9256
MEM 254.281250 1624677859.0353
MEM 253.660156 1624677859.1470
MEM 253.945312 1624677859.2587
MEM 254.250000 1624677859.3704
MEM 253.660156 1624677859.4820
MEM 253.832031 1624677859.5938
MEM 254.074219 1624677859.7025
MEM 254.429688 1624677859.8142
MEM 253.968750 1624677859.9259
MEM 253.875000 1624677860.0356
MEM 254.281250 1624677860.1473
MEM 253.660156 1624677860.2590
MEM 253.894531 1624677860.3707
MEM 254.316406 1624677860.4824
MEM 254.562500 1624677860.5943
MEM 253.933594 1624677860.7048
MEM 254.234375 1624677860.8165
MEM 253.683594 1624677860.9272
MEM 257.671875 1624677861.0380
MEM 253.878906 1624677861.1497
MEM 253.660156 1624677861.2614
MEM 254.359375 1624677861.3731
MEM 254.410156 1624677861.4848
MEM 253.671875 1624677861.5971
MEM 254.093750 1624677861.7082
MEM 254.359375 1624677861.8194
