CMDLINE c:\users\avinash\appdata\local\programs\python\python36\python.exe minor_new.py
MEM 77.699219 1624555453.6125
MEM 77.699219 1624555453.7215
MEM 77.699219 1624555453.8304
MEM 77.699219 1624555453.9399
MEM 77.699219 1624555454.0490
MEM 77.699219 1624555454.1585
MEM 77.699219 1624555454.2681
MEM 77.699219 1624555454.3772
MEM 77.699219 1624555454.4871
MEM 77.699219 1624555454.5967
MEM 77.699219 1624555454.7052
MEM 77.699219 1624555454.8148
MEM 77.699219 1624555454.9247
MEM 77.699219 1624555455.0340
MEM 77.699219 1624555455.1422
MEM 77.699219 1624555455.2506
MEM 77.699219 1624555455.3615
MEM 77.699219 1624555455.4725
MEM 77.699219 1624555455.5822
MEM 77.699219 1624555455.6915
MEM 77.699219 1624555455.8004
MEM 77.699219 1624555455.9084
MEM 77.699219 1624555456.0178
MEM 77.699219 1624555456.1254
MEM 77.699219 1624555456.2345
MEM 77.699219 1624555456.3456
MEM 77.699219 1624555456.4546
MEM 77.699219 1624555456.5642
MEM 77.699219 1624555456.6739
MEM 77.699219 1624555456.7840
MEM 77.699219 1624555456.8938
MEM 77.699219 1624555457.0014
MEM 77.699219 1624555457.1098
MEM 77.699219 1624555457.2173
MEM 77.699219 1624555457.3274
MEM 77.699219 1624555457.4378
MEM 77.699219 1624555457.5461
MEM 77.699219 1624555457.6561
MEM 77.699219 1624555457.7654
MEM 77.699219 1624555457.8748
MEM 77.699219 1624555457.9838
MEM 77.699219 1624555458.0930
MEM 77.699219 1624555458.2026
MEM 77.699219 1624555458.3127
MEM 77.699219 1624555458.4231
MEM 77.699219 1624555458.5325
MEM 77.699219 1624555458.6427
MEM 77.699219 1624555458.7549
MEM 77.699219 1624555458.8629
MEM 77.699219 1624555458.9725
MEM 77.699219 1624555459.0812
MEM 77.699219 1624555459.1891
MEM 77.699219 1624555459.2988
MEM 77.699219 1624555459.4072
MEM 77.699219 1624555459.5167
MEM 77.699219 1624555459.6261
MEM 77.699219 1624555459.7358
MEM 77.699219 1624555459.8476
MEM 77.699219 1624555459.9548
MEM 77.699219 1624555460.0641
MEM 77.699219 1624555460.1738
MEM 77.699219 1624555460.2834
MEM 77.699219 1624555460.3931
MEM 77.699219 1624555460.5038
MEM 77.699219 1624555460.6117
MEM 77.699219 1624555460.7206
MEM 77.699219 1624555460.8291
MEM 77.699219 1624555460.9388
MEM 77.699219 1624555461.0485
MEM 77.699219 1624555461.1588
MEM 77.699219 1624555461.2688
MEM 77.699219 1624555461.3790
MEM 77.699219 1624555461.4864
MEM 77.699219 1624555461.5964
MEM 77.699219 1624555461.7061
MEM 77.703125 1624555461.8169
MEM 77.703125 1624555461.9256
MEM 77.703125 1624555462.0370
MEM 77.703125 1624555462.1461
MEM 77.703125 1624555462.2564
MEM 77.703125 1624555462.3671
MEM 77.703125 1624555462.4770
MEM 77.703125 1624555462.5873
MEM 77.703125 1624555462.6965
MEM 77.703125 1624555462.8065
MEM 77.703125 1624555462.9153
MEM 77.703125 1624555463.0259
MEM 77.703125 1624555463.1336
MEM 77.703125 1624555463.2435
MEM 77.703125 1624555463.3539
MEM 77.703125 1624555463.4637
MEM 77.703125 1624555463.5733
MEM 77.703125 1624555463.6828
MEM 77.703125 1624555463.7915
MEM 77.703125 1624555463.9005
MEM 77.703125 1624555464.0108
MEM 77.703125 1624555464.1205
MEM 77.703125 1624555464.2314
MEM 77.703125 1624555464.3413
MEM 77.703125 1624555464.4506
MEM 77.703125 1624555464.5600
MEM 77.703125 1624555464.6688
MEM 77.703125 1624555464.7768
MEM 77.703125 1624555464.8859
MEM 77.703125 1624555464.9948
MEM 77.703125 1624555465.1038
MEM 77.703125 1624555465.2136
MEM 77.703125 1624555465.3229
MEM 77.703125 1624555465.4322
MEM 77.703125 1624555465.5415
MEM 77.703125 1624555465.6515
MEM 77.703125 1624555465.7600
MEM 77.703125 1624555465.8676
MEM 77.703125 1624555465.9771
MEM 77.703125 1624555466.0879
MEM 77.703125 1624555466.1987
MEM 77.703125 1624555466.3093
MEM 77.703125 1624555466.4180
MEM 77.996094 1624555466.5275
MEM 77.996094 1624555466.6385
MEM 77.996094 1624555466.7484
MEM 77.996094 1624555466.8581
MEM 77.996094 1624555466.9666
MEM 77.996094 1624555467.0765
MEM 77.996094 1624555467.1853
MEM 77.996094 1624555467.2949
MEM 77.996094 1624555467.4015
MEM 77.996094 1624555467.5108
MEM 77.996094 1624555467.6189
MEM 77.996094 1624555467.7275
MEM 77.996094 1624555467.8381
MEM 77.996094 1624555467.9460
MEM 77.996094 1624555468.0548
MEM 77.996094 1624555468.1655
MEM 77.996094 1624555468.2744
MEM 77.996094 1624555468.3847
MEM 77.996094 1624555468.4949
MEM 77.996094 1624555468.6048
MEM 77.996094 1624555468.7165
MEM 77.996094 1624555468.8270
MEM 77.996094 1624555468.9369
MEM 77.996094 1624555469.0463
MEM 77.996094 1624555469.1545
MEM 77.996094 1624555469.2620
MEM 77.996094 1624555469.3704
MEM 77.996094 1624555469.4788
MEM 77.996094 1624555469.5878
MEM 77.996094 1624555469.6967
MEM 78.007812 1624555469.8061
MEM 78.007812 1624555469.9159
MEM 78.007812 1624555470.0251
MEM 78.007812 1624555470.1324
MEM 78.007812 1624555470.2415
MEM 78.007812 1624555470.3511
MEM 78.007812 1624555470.4605
MEM 78.007812 1624555470.5705
MEM 78.007812 1624555470.6785
MEM 78.007812 1624555470.7872
MEM 78.007812 1624555470.8968
MEM 78.011719 1624555471.0069
MEM 78.011719 1624555471.1163
MEM 78.015625 1624555471.2252
MEM 78.015625 1624555471.3325
MEM 78.015625 1624555471.4416
MEM 78.046875 1624555471.5529
MEM 78.046875 1624555471.6606
MEM 78.046875 1624555471.7702
MEM 78.046875 1624555471.8802
MEM 78.046875 1624555471.9892
MEM 78.046875 1624555472.0984
MEM 78.046875 1624555472.2071
MEM 78.046875 1624555472.3170
MEM 78.046875 1624555472.4267
MEM 69.753906 1624555472.5353
MEM 60.843750 1624555472.6447
